periodo_mes||institucion_nom||producto_nom||activo_mon||activo_mon_mes_ant
202008||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||291043.00||294064.00
202008||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202008||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||237010.00||247080.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||9200939.00||9213701.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||1140527.00||1135612.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||580824.00||594582.00
202008||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1881381.00||1886706.00
202008||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||838.00||940.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||1991790.00||2040334.00
202008||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||1774283.00||1871235.00
202008||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202008||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||3336.00||1408.00
202008||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||681048.00||715718.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||31214.00||30426.00
202008||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||288131.00||279353.00
202008||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||951919.00||972267.00
202008||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||61151.00||66405.00
202008||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||589875.00||575214.00
202008||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
202008||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||975.00||1027.00
202008||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||8720623.00||8677848.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||12679.00||12742.00
202008||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||90665.00||111537.00
202008||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||3.00||2.00
202008||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202008||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||15932248.00||15889840.00
202008||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||928125.00||960403.00
202008||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||104536.00||102300.00
202008||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||155.00||157.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||168903.00||181641.00
202008||Banco BTG Pactual Chile||Colocaciones||1140527.00||1135612.00
202008||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||42987.00||45195.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||2804981.00||2867796.00
202008||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||1406.00||273.00
202008||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||12736940.00||12818454.00
202008||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||1207.00||1229.00
202008||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202008||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||3341458.00||3478846.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||1666659.00||1689763.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||2580.00||2660.00
202008||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202008||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||29078.00||32147.00
202008||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3020925.00||3116843.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||166314.00||192452.00
202008||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||1.00||0.00
202008||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202008||JP Morgan Chase Bank, N.A.||Colocaciones||0.00||0.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||100345.00||98053.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||23548002.00||23518664.00
202008||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||683645.00||669859.00
202008||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202008||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||10979.00||12308.00
202008||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||3552237.00||3661398.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||155.00||167.00
202008||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||155.00||157.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||9142.00||9641.00
202008||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||939.00||952.00
202008||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||37533.00||49563.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||668062.00||678442.00
202008||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||1406.00||273.00
202008||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||0.00||0.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||289276.00||303497.00
202008||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||43654.00||43158.00
202008||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||5051532.00||4992206.00
202008||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||153559.00||163953.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||224.00||225.00
202008||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||435559.00||447297.00
202008||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202008||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202008||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||105321.00||105687.00
202008||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||1611.00||1587.00
202008||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||96.00||108.00
202008||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||562658.00||568010.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
202008||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||Banco Ripley||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
202008||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202008||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||13002002.00||13005496.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||1140527.00||1135612.00
202008||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||4.00||4.00
202008||Bank of China, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||2204109.00||2184872.00
202008||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202008||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||Banco Consorcio||Colocaciones||3660790.00||3660250.00
202008||Banco Security||Colocaciones||6227884.00||6183492.00
202008||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||212926.00||217224.00
202008||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||1365905.00||1410416.00
202008||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||6.00||1.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||21310.00||21966.00
202008||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||1149.00||1093.00
202008||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||66226.00||65467.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||14882618.00||14905531.00
202008||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||328048.00||348203.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||0.00||0.00
202008||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||515.00||525.00
202008||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||81888.00||82607.00
202008||Banco Security||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Banco Santander-Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||3336.00||1408.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202008||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||59955.00||37461.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||2151994.00||2132915.00
202008||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202008||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||0.00||0.00
202008||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||0.00||0.00
202008||Banco Security||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||112561.00||106409.00
202008||HSBC Bank (Chile)||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||6.00||5.00
202008||Banco do Brasil S.A.||Colocaciones||36078.00||36447.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||169272.00||174066.00
202008||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202008||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||93770.00||94645.00
202008||Bank of China, Agencia en Chile||Colocaciones||0.00||0.00
202008||HSBC Bank (Chile)||Colocaciones||169348.00||179334.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||237010.00||247080.00
202008||Banco Bice||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Créditos de comercio exterior||0.00||0.00
202008||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202008||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||0.00||0.00
202008||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202008||Banco do Brasil S.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||7000.00||4300.00
202008||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||3448.00||3469.00
202008||Banco Falabella||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||3259570.00||3396239.00
202008||Banco Bice||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Total||153290.00||153966.00
202008||Itaú Corpbanca||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||445575.00||449426.00
202008||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Total (1)||1743.00||610.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||580805.00||609410.00
202008||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||378786.00||374945.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||705055.00||740174.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||47676.00||44937.00
202008||Banco de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||13191573.00||13306991.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||12293404.00||12357826.00
202008||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||29078.00||32147.00
202008||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202008||Banco del Estado de Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||269116.00||280306.00
202008||Banco de Crédito e Inversiones||Colocaciones||37322640.00||37452059.00
202008||Banco de Chile||Colocaciones||31236471.00||31066089.00
202008||Banco Falabella||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||71081.00||42579.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||100243.00||106308.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
202008||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||39436.00||39215.00
202008||Banco Ripley||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||24007.00||24456.00
202008||Banco Consorcio||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202008||Banco de Crédito e Inversiones||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Colocaciones||24614221.00||24665516.00
202008||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||0.00||0.00
202008||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202008||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||4933.00||5428.00
202008||China Construction Bank, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Provisiones||0.00||0.00
202008||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||383.00||71.00
202008||Banco del Estado de Chile||Colocaciones||27871725.00||27966885.00
202008||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||0.00||0.00
202008||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Banco Central de Chile||338548.00||434476.00
202008||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Total||0.00||0.00
202008||Banco de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Préstamos interbancarios||194702.00||189887.00
202008||Banco Falabella||Colocaciones||3341458.00||3478846.00
202008||Banco BTG Pactual Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202008||Itaú Corpbanca||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202009||China Construction Bank, Agencia en Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Provisiones para créditos con bancos del país||0.00||0.00
202009||Banco Santander-Chile||Activos/Créditos y cuentas por cobrar a clientes /Total (1)||34869285.00||34966665.00
202009||Banco Consorcio||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||71243.00||68267.00
202009||Banco Internacional||Activos/Créditos y cuentas por cobrar a clientes /Personas/Provisiones||776.00||823.00
202009||Banco Internacional||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202009||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202009||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Créditos de comercio exterior||0.00||0.00
202009||Banco do Brasil S.A.||Activos/Créditos y cuentas por cobrar a clientes /Provisiones constituidas de créd. y ctas. por cob. a clientes||1205.00||1207.00
202009||Itaú Corpbanca||Colocaciones||23532449.00||23607957.00
202009||JP Morgan Chase Bank, N.A.||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
202009||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Préstamos interbancarios||0.00||0.00
202009||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Tarjetas de crédito||0.00||0.00
202009||Banco BTG Pactual Chile||Activos/Créditos y cuentas por cobrar a clientes /Colocaciones comerciales (empresas) (1)/Provisiones||21831.00||21310.00
202009||JP Morgan Chase Bank, N.A.||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Provisiones||0.00||0.00
202009||Scotiabank Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/Otros||64977.00||69359.00
202009||HSBC Bank (Chile)||Activos/Créditos y cuentas por cobrar a clientes /Personas/Vivienda (1)/Colocaciones||0.00||0.00
202009||Banco del Estado de Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del exterior/Provisiones para créditos con bancos del exterior||2902.00||3588.00
202009||Bank of China, Agencia en Chile||Activos/Créditos y cuentas por cobrar a clientes /Personas/Consumo (1)/En cuotas||0.00||0.00
202009||Scotiabank Chile||Activos/Adeudado por bancos (neto de provisiones)/Bancos del país/Total (1)||0.00||0.00
